"","year","country","number_of_attacks","eventsLT1hr","success","suicide_attack","confirmed_fatalities","confirmed_us_fatal","nkillter","nwound","nwoundus","nwoundte","involved_property","ransom","atktrg_gov","atktrg_diplom","atktrg_relig","atktrg_air","atktrg_military","atktrg_buss","atktrg_priv","with_explosives","with_sabotage","with_firearm"
"1926",1996,"Vietnam",1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1927",1996,"West Bank and Gaza Strip",30,0,25,0,17,1,5,31,0,1,22,0,1,0,1,0,9,2,8,5,0,12
"1928",1996,"Yemen",8,5,8,0,3,0,0,4,0,0,1,0,1,2,0,0,0,1,0,1,0,0
"1929",1996,"Yugoslavia",16,0,16,0,9,0,0,9,0,0,14,0,1,0,1,0,0,1,1,8,0,8
"1930",1996,"Zambia",4,0,3,0,0,0,0,8,0,0,3,0,2,0,0,0,0,1,0,3,0,0
"1931",1997,"Afghanistan",1,0,1,0,4,0,0,37,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"1932",1997,"Albania",41,0,35,0,26,0,1,77,0,0,32,0,11,1,0,0,1,4,7,20,0,18
"1933",1997,"Algeria",344,0,338,0,4266,0,12,1861,0,3,295,0,8,0,9,0,2,27,232,97,0,51
"1934",1997,"Angola",7,1,7,0,34,0,0,32,0,0,6,0,0,2,0,0,0,0,4,1,0,1
"1935",1997,"Argentina",11,0,10,0,3,0,0,2,0,0,6,0,2,0,0,0,1,3,4,1,0,4
"1936",1997,"Australia",4,0,3,0,0,0,0,23,0,0,4,0,1,0,0,0,0,1,1,2,0,0
"1937",1997,"Austria",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1938",1997,"Azerbaijan",1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1939",1997,"Bahamas",2,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"1940",1997,"Bahrain",11,0,10,0,5,0,0,2,0,0,11,0,0,0,0,0,0,9,2,2,0,0
"1941",1997,"Bangladesh",17,0,17,0,14,0,0,349,0,0,15,0,1,0,0,0,0,0,9,2,0,6
"1942",1997,"Belarus",2,0,2,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0
"1943",1997,"Belgium",2,0,2,0,4,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0
"1944",1997,"Bolivia",4,0,3,0,4,0,0,7,0,0,4,0,3,0,0,0,0,0,0,2,0,1
"1945",1997,"Bosnia and Herzegovina",42,0,40,0,5,0,0,68,4,0,39,0,3,11,8,0,6,0,8,30,0,6
"1946",1997,"Brazil",39,1,38,0,28,0,0,15,0,0,29,1,5,1,0,2,0,15,9,1,0,25
"1947",1997,"Bulgaria",3,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,2,0,0
"1948",1997,"Burundi",79,0,79,0,386,0,1,507,0,0,78,0,1,0,0,0,1,2,33,12,0,15
"1949",1997,"Cambodia",18,0,18,0,100,0,0,284,0,0,14,0,3,0,0,0,0,4,3,10,0,8
"1950",1997,"Canada",2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"1951",1997,"Chad",1,0,1,0,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"1952",1997,"Chile",6,0,6,0,0,0,0,10,0,0,6,0,1,0,0,0,0,2,0,4,0,1
"1953",1997,"China",18,1,15,1,37,0,0,104,0,0,13,2,3,0,0,1,0,2,2,13,0,0
"1954",1997,"Colombia",598,54,570,0,1230,0,2,637,0,0,363,14,164,1,4,4,27,87,152,168,0,157
"1955",1997,"Comoros",3,0,3,0,0,0,0,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0
"1956",1997,"Congo (Democratic Republic of the)",5,0,5,0,13,0,0,3,0,0,2,0,0,2,2,1,0,0,0,1,0,1
"1957",1997,"Congo (Republic of the)",3,0,3,0,10,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,2
"1958",1997,"Costa Rica",1,0,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"1959",1997,"Cote d'Ivoire",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1960",1997,"Croatia",8,0,7,0,2,0,0,2,0,0,8,0,0,1,1,0,0,3,2,6,0,2
"1961",1997,"Cuba",14,0,9,0,1,0,0,3,0,0,14,0,0,0,0,2,0,11,0,12,0,0
"1962",1997,"Czech Republic",4,0,3,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,1,2,0,0
"1963",1997,"Djibouti",1,0,1,0,11,0,0,16,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"1964",1997,"Dominica",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1965",1997,"Dominican Republic",12,0,12,0,3,0,0,30,0,0,11,0,2,0,0,0,0,0,1,3,0,4
"1966",1997,"Ecuador",4,1,4,0,1,1,0,0,0,0,3,1,1,0,0,0,0,0,2,2,0,1
"1967",1997,"Egypt",22,0,22,0,165,0,0,47,0,0,17,0,0,0,2,0,0,0,4,0,0,22
"1968",1997,"El Salvador",2,0,2,0,1,0,0,9,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"1969",1997,"Ethiopia",6,0,6,0,8,0,0,135,0,0,6,0,0,1,0,0,0,4,0,5,0,1
"1970",1997,"France",130,0,126,0,0,0,0,4,0,0,130,0,58,0,3,4,0,48,10,126,0,2
"1971",1997,"French Guiana",2,0,1,0,0,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,1
"1972",1997,"Gabon",1,0,1,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"1973",1997,"Georgia",6,1,6,0,35,0,0,3,0,0,5,0,1,2,0,0,1,0,0,3,0,1
"1974",1997,"Germany",12,2,12,0,0,0,0,27,0,0,8,2,0,0,1,0,0,4,5,2,0,0
"1975",1997,"Ghana",1,0,1,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"1976",1997,"Greece",21,0,16,0,1,0,0,3,0,0,20,0,7,4,0,1,3,5,0,19,0,1
"1977",1997,"Guatemala",26,4,24,0,22,0,0,22,2,0,13,0,5,1,0,0,3,2,10,2,0,15
"1978",1997,"Guyana",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"1979",1997,"Haiti",16,0,14,0,9,0,0,11,1,0,11,0,9,0,0,0,0,1,1,0,0,11
"1980",1997,"Honduras",22,1,21,0,14,0,0,18,3,0,14,0,5,2,0,0,1,7,4,10,0,10
"1981",1997,"Hungary",17,0,14,0,3,0,0,2,0,0,17,0,3,0,0,0,0,13,1,13,0,1
"1982",1997,"India",193,1,176,0,853,0,0,1416,0,0,172,0,17,1,5,1,22,5,48,110,0,59
"1983",1997,"Indonesia",27,0,27,0,102,0,0,99,0,0,24,0,6,0,1,0,2,5,5,1,0,5
"1984",1997,"Iraq",21,0,18,0,106,0,0,23,0,0,15,0,4,1,0,0,1,0,3,6,0,5
"1985",1997,"Ireland",4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,4,0,0
"1986",1997,"Israel",13,0,12,2,31,0,1,448,0,0,9,0,0,1,0,0,0,1,5,6,0,4
"1987",1997,"Italy",8,1,6,0,0,0,0,0,0,0,5,3,2,0,0,0,1,3,0,4,0,1
"1988",1997,"Jamaica",8,0,7,0,10,0,0,32,0,0,6,0,3,1,0,0,0,1,2,0,0,8
"1989",1997,"Japan",5,0,5,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,1,4,0,0
"1990",1997,"Jordan",3,0,2,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"1991",1997,"Kazakhstan",2,0,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1992",1997,"Kenya",17,0,17,0,36,0,0,21,0,0,15,0,5,0,2,0,0,1,5,0,0,4
"1993",1997,"Kuwait",2,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"1994",1997,"Latvia",2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,0,0
"1995",1997,"Lebanon",46,0,44,1,36,0,0,50,0,0,41,0,2,0,1,0,8,6,6,39,0,5
"1996",1997,"Lithuania",1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"1997",1997,"Macau",16,0,12,0,1,0,0,14,0,0,13,0,3,0,0,0,0,4,6,4,0,6
"1998",1997,"Macedonia",2,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0
"1999",1997,"Madagascar",1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"2000",1997,"Mali",3,0,3,0,0,0,0,3,0,0,3,0,1,0,0,0,0,0,1,0,0,0
"2001",1997,"Malta",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2002",1997,"Mexico",95,5,91,0,229,6,0,47,6,0,34,5,12,0,1,0,1,9,46,0,0,62
"2003",1997,"Moldova",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"2004",1997,"Myanmar (Burma)",35,0,34,0,16,0,0,10,0,0,35,0,1,0,31,1,0,0,0,3,0,0
"2005",1997,"Nepal",9,0,9,0,15,0,0,8,0,0,8,0,1,0,0,0,0,0,3,2,0,3
"2006",1997,"Netherlands",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"2007",1997,"New Zealand",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"2008",1997,"Nicaragua",7,0,7,0,7,0,0,5,0,0,6,0,2,0,0,0,0,0,0,4,0,1
"2009",1997,"Niger",3,0,3,0,32,0,0,5,0,0,3,0,0,0,0,0,1,0,2,2,0,1
"2010",1997,"Nigeria",20,1,18,0,107,0,0,51,0,0,18,0,2,0,2,0,6,1,7,11,0,7
"2011",1997,"Pakistan",206,1,202,0,443,4,0,525,0,0,101,1,18,2,12,0,1,20,58,16,0,158
"2012",1997,"Panama",6,0,6,0,3,0,0,4,1,0,3,0,1,0,0,0,0,0,4,0,0,2
"2013",1997,"Papua New Guinea",2,2,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"2014",1997,"Paraguay",6,0,6,0,1,0,0,12,0,0,4,0,1,1,0,0,2,1,0,1,0,3
"2015",1997,"Peru",58,2,55,0,47,0,0,57,0,0,49,3,10,0,1,0,2,13,17,19,0,28
"2016",1997,"Philippines",57,9,54,0,98,0,0,273,0,0,35,4,1,0,2,0,1,16,17,15,0,27
"2017",1997,"Poland",3,0,3,0,2,0,0,5,0,0,3,0,0,0,1,0,0,0,2,2,0,0
"2018",1997,"Russia",77,12,69,0,61,0,0,108,0,0,31,4,14,1,1,1,5,11,12,28,0,24
"2019",1997,"Rwanda",33,0,32,0,1027,0,0,274,1,0,30,0,2,4,2,0,0,4,14,2,0,16
"2020",1997,"Senegal",26,0,26,0,92,0,0,48,0,0,24,0,2,0,0,0,4,1,8,8,0,12
"2021",1997,"Sierra Leone",3,0,3,0,16,0,0,1,1,0,3,0,1,1,0,0,0,0,0,0,0,2
"2022",1997,"Slovakia",4,0,2,0,2,0,0,1,0,0,4,0,2,0,0,0,0,0,1,4,0,0
"2023",1997,"Slovenia",1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"2024",1997,"Somalia",19,1,19,0,145,0,0,138,0,0,13,0,1,3,0,0,1,0,4,0,0,14
"2025",1997,"South Africa",17,0,16,0,23,0,0,4,0,0,9,0,2,0,1,0,0,2,10,4,0,10
"2026",1997,"Spain",86,2,70,0,11,0,0,25,0,0,76,1,16,0,1,1,4,21,4,54,0,10
"2027",1997,"Sri Lanka",64,0,62,5,486,0,187,544,14,50,53,0,3,0,0,0,21,4,9,29,0,13
"2028",1997,"Sudan",3,0,3,0,1,0,0,21,19,0,3,0,1,0,0,0,0,1,1,1,0,0
"2029",1997,"Suriname",2,0,2,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"2030",1997,"Swaziland",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"2031",1997,"Sweden",4,0,3,0,1,0,0,1,0,0,3,0,1,0,0,0,0,1,1,3,0,1
"2032",1997,"Switzerland",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"2033",1997,"Syria",1,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"2034",1997,"Taiwan",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2035",1997,"Tajikistan",40,3,38,0,43,0,0,44,0,0,19,0,2,4,0,0,11,5,3,15,0,22
"2036",1997,"Tanzania",1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"2037",1997,"Thailand",20,0,18,0,18,0,0,24,0,0,18,0,1,0,0,0,0,3,6,12,0,7
"2038",1997,"Turkey",44,1,39,0,60,0,0,108,0,0,38,0,9,1,1,1,4,5,4,23,0,8
"2039",1997,"Uganda",24,0,24,0,239,0,0,121,0,0,21,0,1,0,1,0,2,1,14,7,0,4
"2040",1997,"Ukraine",2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"2041",1997,"United Kingdom",78,0,50,0,23,0,0,35,0,0,55,0,12,0,1,0,4,3,17,39,0,25
"2042",1997,"United States",40,0,27,0,2,1,0,18,14,0,35,0,6,0,3,1,1,7,0,17,0,5
"2043",1997,"Uruguay",2,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2
"2044",1997,"Venezuela",41,6,30,0,3,0,0,1,0,0,27,3,6,0,0,1,3,9,6,24,0,8
"2045",1997,"Vietnam",2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"2046",1997,"West Bank and Gaza Strip",22,0,20,2,9,0,2,29,0,0,13,0,0,0,1,0,5,3,9,5,0,8
"2047",1997,"Yemen",19,8,18,0,11,0,0,8,0,0,7,2,5,1,0,0,1,2,2,1,0,11
"2048",1997,"Yugoslavia",38,0,37,0,9,0,0,28,0,0,29,0,5,0,0,0,0,3,9,12,0,24
"2049",1998,"Afghanistan",1,0,1,0,8,0,0,30,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"2050",1998,"Albania",7,0,7,0,0,0,0,5,0,0,6,0,5,0,1,0,0,0,0,7,0,0
"2051",1998,"Algeria",151,5,147,0,952,120,15,949,0,1,56,0,4,0,3,0,5,10,93,101,0,17
"2052",1998,"Angola",20,3,20,0,275,0,0,47,0,0,8,0,0,3,0,0,1,2,12,1,0,11
"2053",1998,"Armenia",2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0
"2054",1998,"Australia",6,0,6,0,0,0,0,2,0,0,6,0,4,0,0,0,0,1,0,4,0,1
"2055",1998,"Austria",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2056",1998,"Bangladesh",2,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,1
"2057",1998,"Belgium",3,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0
"2058",1998,"Bosnia and Herzegovina",9,0,9,0,2,0,0,3,0,0,8,0,0,0,2,0,0,0,3,8,0,0
"2059",1998,"Brazil",2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0
"2060",1998,"Bulgaria",2,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"2061",1998,"Burundi",13,0,13,0,392,0,181,129,0,0,3,0,0,0,0,0,3,0,8,0,0,6
"2062",1998,"Cambodia",7,0,5,0,35,0,1,5,0,0,2,0,4,0,0,0,1,0,2,2,0,2
"2063",1998,"Cameroon",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"2064",1998,"Canada",4,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0,1
"2065",1998,"Chad",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"2066",1998,"Chile",1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"2067",1998,"China",2,0,2,0,50,0,0,150,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"2068",1998,"Colombia",94,38,89,0,592,0,7,176,1,0,62,3,16,0,6,2,20,12,11,57,0,24
"2069",1998,"Congo (Republic of the)",4,0,4,0,67,0,0,0,0,0,1,0,1,0,1,1,1,0,0,2,0,2
"2070",1998,"Cyprus",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"2071",1998,"Ecuador",3,0,3,0,0,0,0,1,0,0,3,0,1,1,1,0,0,0,0,3,0,0
"2072",1998,"Egypt",3,0,3,0,9,0,2,15,0,1,1,0,0,0,0,0,0,0,2,0,0,2
"2073",1998,"France",12,0,11,0,1,0,0,0,0,0,10,0,8,1,0,0,0,1,1,11,0,1
"2074",1998,"Georgia",12,3,11,0,32,0,0,47,0,0,5,0,2,1,0,0,2,0,5,6,0,6
"2075",1998,"Germany",6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,1,2,0
"2076",1998,"Greece",28,2,28,0,0,0,0,2,0,0,24,0,6,4,1,1,0,12,4,18,0,0
"2077",1998,"Guyana",2,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,2,0,0
"2078",1998,"Haiti",1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"2079",1998,"Hungary",2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0
"2080",1998,"India",61,1,61,2,398,0,18,411,0,0,33,0,2,0,1,0,3,1,33,34,0,24
"2081",1998,"Indonesia",3,1,3,0,9,0,0,5,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"2082",1998,"Iran",5,0,3,0,6,0,0,6,0,0,2,0,2,0,0,0,1,1,1,3,0,2
"2083",1998,"Iraq",7,0,7,0,19,0,0,16,0,0,5,0,3,1,1,0,0,1,1,7,0,0
"2084",1998,"Ireland",3,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,1,2,0,1
"2085",1998,"Israel",14,0,13,1,19,0,2,120,0,1,9,0,0,0,0,0,0,2,10,10,0,3
"2086",1998,"Italy",6,0,6,0,0,0,0,14,0,0,2,0,3,0,0,0,0,0,1,6,0,0
"2087",1998,"Japan",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"2088",1998,"Jordan",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"2089",1998,"Kenya",2,0,2,1,226,12,1,4000,0,0,1,0,1,1,0,0,0,0,0,1,0,1
"2090",1998,"Latvia",4,0,3,0,0,0,0,0,0,0,3,0,0,2,1,0,0,1,0,4,0,0
"2091",1998,"Lebanon",23,0,20,1,17,0,2,48,0,0,10,0,0,1,0,0,13,0,2,18,0,5
"2092",1998,"Macau",6,0,6,0,0,0,0,15,0,0,6,0,0,0,0,0,0,1,3,2,0,0
"2093",1998,"Macedonia",5,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0
"2094",1998,"Mexico",2,0,2,0,3,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"2095",1998,"Nigeria",2,0,2,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0
"2096",1998,"Pakistan",37,0,36,1,151,0,0,349,0,0,25,0,9,0,3,0,0,6,7,24,0,13
"2097",1998,"Peru",5,0,5,0,7,0,0,12,0,0,2,0,0,0,0,0,1,1,3,4,0,1
"2098",1998,"Philippines",18,6,17,0,6,0,0,85,0,0,12,2,2,0,0,0,0,3,7,9,0,9
"2099",1998,"Poland",2,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0
"2100",1998,"Russia",26,3,24,0,49,0,0,118,0,0,11,1,10,0,3,1,2,2,2,17,0,8
"2101",1998,"Rwanda",9,2,9,0,100,0,0,51,0,0,3,0,0,0,2,0,0,0,5,2,0,5
"2102",1998,"Senegal",1,0,1,0,4,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"2103",1998,"Sierra Leone",7,2,7,0,258,0,0,19,0,0,2,0,0,0,0,0,1,1,5,0,0,5
"2104",1998,"Slovakia",2,0,2,0,1,0,0,3,0,0,2,0,0,0,0,0,0,1,0,2,0,0
"2105",1998,"Somalia",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2106",1998,"South Africa",6,0,5,0,13,0,0,31,0,0,2,0,0,0,2,0,0,1,1,3,0,3
"2107",1998,"Spain",17,0,15,0,6,0,0,6,0,0,11,0,7,0,0,0,2,5,0,10,0,3
"2108",1998,"Sri Lanka",35,0,32,9,680,0,357,659,0,0,19,0,5,1,2,0,17,1,4,27,0,6
"2109",1998,"Swaziland",1,0,1,0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"2110",1998,"Switzerland",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"2111",1998,"Syria",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"2112",1998,"Tajikistan",11,1,11,0,29,0,0,3,0,0,9,0,4,1,0,0,2,0,2,7,0,3
"2113",1998,"Tanzania",1,0,1,1,11,0,1,85,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"2114",1998,"Thailand",4,0,3,0,4,0,0,42,0,0,1,0,0,0,0,0,0,0,2,2,0,2
"2115",1998,"Turkey",23,0,22,3,37,0,4,108,0,1,15,0,1,0,0,1,3,5,4,12,0,8
"2116",1998,"Uganda",18,7,18,0,81,0,11,72,0,0,10,0,1,0,0,0,0,8,5,6,0,7
"2117",1998,"United Kingdom",63,0,49,0,46,0,0,259,0,0,30,0,2,1,9,0,0,17,21,33,0,14
"2118",1998,"United States",31,1,23,0,4,3,0,3,2,0,20,0,9,0,0,0,0,7,3,8,0,2
"2119",1998,"Venezuela",1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"2120",1998,"West Bank and Gaza Strip",12,1,11,2,12,0,2,26,0,0,4,0,0,0,2,0,3,0,6,5,0,3
"2121",1998,"Yemen",7,2,7,0,8,0,0,3,0,0,3,0,1,1,1,0,0,2,0,3,0,3
"2122",1998,"Yugoslavia",46,5,36,0,57,0,22,34,0,12,16,0,1,0,0,0,7,7,7,10,0,33
"2123",1999,"Afghanistan",9,0,9,0,39,0,0,41,0,0,6,0,0,0,0,0,0,0,2,7,0,2
"2124",1999,"Albania",3,0,3,0,6,0,2,5,0,1,2,0,0,0,0,0,0,0,0,2,0,1
"2125",1999,"Algeria",106,6,105,0,467,0,4,325,0,1,38,0,2,0,0,0,20,3,64,44,0,46
"2126",1999,"Angola",34,7,33,0,299,0,53,299,0,0,24,0,0,2,0,3,1,4,17,9,0,15
"2127",1999,"Argentina",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"2128",1999,"Armenia",2,0,2,0,8,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
"2129",1999,"Bangladesh",11,0,7,0,30,0,0,185,0,0,4,0,3,0,3,0,0,0,3,9,0,2
"2130",1999,"Belarus",1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"2131",1999,"Belgium",2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2132",1999,"Bosnia and Herzegovina",5,0,5,0,1,0,0,4,0,0,5,0,1,0,0,0,1,0,0,5,0,0
"2133",1999,"Brazil",1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2134",1999,"Bulgaria",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"2135",1999,"Burundi",13,0,13,0,108,0,21,63,0,0,7,0,0,1,0,0,4,0,7,1,0,10
"2136",1999,"Cambodia",8,1,6,0,1,0,0,18,0,0,3,1,1,0,0,0,0,3,1,5,0,3
"2137",1999,"Canada",2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"2138",1999,"Chad",1,0,1,0,77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2139",1999,"Chile",3,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0
"2140",1999,"China",2,0,2,0,5,0,0,50,0,0,1,0,0,0,0,0,0,0,0,2,0,0
"2141",1999,"Colombia",116,44,108,0,262,3,79,246,0,0,51,12,10,0,3,2,5,24,39,47,0,39
"2142",1999,"Congo (Republic of the)",6,0,4,0,114,0,0,0,0,0,1,0,0,0,1,0,1,0,3,1,0,3
"2143",1999,"Cyprus",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2144",1999,"Denmark",1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"2145",1999,"Ecuador",2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"2146",1999,"Egypt",1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"2147",1999,"Estonia",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"2148",1999,"Ethiopia",2,0,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0
"2149",1999,"Fiji",3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,3,0,0
"2150",1999,"France",46,0,44,0,0,0,0,2,0,0,39,0,22,0,1,1,0,10,4,43,0,0
"2151",1999,"Georgia",7,2,7,0,5,0,0,26,0,0,4,2,3,2,0,0,1,0,1,3,0,4
"2152",1999,"Germany",13,1,11,0,3,0,3,47,0,16,9,0,2,2,1,0,0,5,1,4,0,2
"2153",1999,"Greece",35,0,28,0,1,0,0,4,0,0,24,0,9,7,0,0,0,17,1,22,0,2
"2154",1999,"Guatemala",1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"2155",1999,"Haiti",5,0,3,0,3,0,0,3,0,1,2,0,2,0,0,0,0,0,1,0,0,5
"2156",1999,"India",112,9,103,1,469,0,33,591,0,3,64,5,17,0,2,0,29,5,23,62,0,42
"2157",1999,"Indonesia",60,6,54,0,67,0,3,79,0,3,15,0,4,7,1,0,14,4,16,3,0,35
"2158",1999,"Iran",8,1,6,0,4,0,3,16,0,0,1,0,3,0,0,1,2,0,0,4,0,2
"2159",1999,"Iraq",12,2,12,1,32,0,1,105,0,0,6,0,1,2,1,0,0,0,7,8,0,3
"2160",1999,"Ireland",3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1
"2161",1999,"Israel",8,0,8,2,6,0,4,53,0,0,4,0,0,0,0,0,1,0,4,7,0,0
"2162",1999,"Italy",7,0,5,0,1,0,0,0,0,0,2,0,1,0,0,1,0,2,1,5,0,1
"2163",1999,"Japan",2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0
"2164",1999,"Jordan",2,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
"2165",1999,"Kosovo",39,0,36,0,23,0,1,146,0,1,18,0,3,2,1,1,2,9,16,21,0,15
